Taxa	Flow_col
PI342435B	2
PI342436	2
PI342437	2
PI342438	1
PI342618A	2
PI342618B	2
PI342619A	NA
PI342619B	NA
PI342620A	2
PI342620B	2
PI342621A	2
PI342621B	2
PI342621C	2
PI342622A	2
PI342622B	2
PI346298	1
PI346300	2
PI346301	2
PI346302	2
PI346304	2
PI346305	2
PI346306	1
PI346307	2
PI346308	2
PI346309	2
PI347539A	1
PI347539B	2
PI347540A	2
PI347540B	2
PI347540C	2
PI347541	1
PI347542	2
PI347543	2
PI347544A	2
PI347544B	2
PI347545	2
PI347546A	1
PI347546B	1
PI347548	2
PI347549	2
PI347550A	2
PI347550B	2
PI347551	2
PI347552A	1
PI347552B	1
PI347552C	1
PI347554	2
PI347555	2
PI347556	2
PI347559A	2
PI347559B	2
PI347560	1
PI347561	2
PI347563A	2
PI347563B	2
PI347565A	2
PI347565B	2
PI347567	2
PI347568	2
PI347570	2
PI349647	2
PI355067S	2
PI355067	2
PI355068	1
PI355069S	1
PI355069	1
PI355070S	2
PI355070	2
PI358313	2
PI358314	2
PI358315A	2
PI358315C	2
PI358316A	1
PI358316B	2
PI358316C	2
PI358317A	2
PI358317B	1
PI358318A	2
PI358318B	2
PI358319	2
PI358320	1
PI358321A	2
PI358321B	2
PI358321C	2
PI358322	2
PI358323	2
PI360834	2
PI360835	1
PI360836	2
PI360837	2
PI360838	2
PI360839	2
PI360841	2
PI360842	2
PI360843	1
PI360844	2
PI360845	1
PI360846	2
PI360847	2
PI360848	1
PI360850	2
PI360851	2
PI360952	2
PI360953	2
PI360954	2
PI360955A	2
PI360955B	2
PI360957	2
PI360958	2
PI360959	2
PI360962	2
PI360963A	2
PI360963B	2
PI360963C	2
PI360964	2
PI360965	2
PI361053	2
PI361055	1
PI361056	2
PI361057	2
PI361058	2
PI361059A	2
PI361059B	2
PI361060	1
PI361061A	2
PI361061B	2
PI361062A	1
PI361062B	1
PI361063	2
PI361064	1
PI361065A	1
PI361065B	1
PI361066A	2
PI361066B	2
PI361067	1
PI361068	2
PI361069	2
PI361070	1
PI361071A	2
PI361071B	2
PI361071C	2
PI361072	2
PI361073	1
PI361074	1
PI361075	1
PI361077A	2
PI361077B	2
PI361078	2
PI361080	2
PI361081	2
PI361082	1
PI361083	2
PI361084	2
PI361085A	2
PI361085B	2
PI361086	2
PI361087	2
PI361088A	2
PI361088B	2
PI361089	2
PI361090	2
PI361091	2
PI361092	2
PI361093	2
PI361094	2
PI361095	2
PI361096	2
PI361097A	2
PI361097B	2
PI361098	2
PI361099	1
PI361100	2
PI361101	1
PI361102	2
PI361103	2
PI361104	2
PI361107	2
PI361108	2
PI361109	1
PI361110	2
PI361111	1
PI361112A	1
PI361112B	1
PI361113	2
PI361114	2
PI361115	1
PI361116	2
PI361117	2
PI361118	2
PI361119	2
PI361120	2
PI361121	2
PI361122	2
PI361123A	2
PI361123B	2
PI365426	2
PI366036	1
PI366119	2
PI366120	2
PI366121	2
PI366122	2
PI366123	2
PI366124	2
PI366125	2
PI36653	2
PI368037	1
PI368038	2
PI368039	2
PI36906	1
PI370055	1
PI370056	2
PI370057A	2
PI370057B	2
PI370058	2
PI370059	2
PI371607	2
PI371609	2
PI371610	2
PI371611	2
PI371612	1
PI372402	2
PI372403A	2
PI372403B	2
PI372403C	2
PI372404A	1
PI372404C	2
PI372406	2
PI372407	2
PI372408	2
PI372409	2
PI372410	2
PI372411	2
PI372412	2
PI372413	2
PI372414	2
PI372415A	1
PI372415B	1
PI372416A	1
PI372416B	1
PI372417	2
PI372418	2
PI372419	2
PI372420	2
PI372421A	2
PI372421B	2
PI372422	2
PI372423	2
PI372424	2
PI374154	2
PI374155	2
PI374156	2
PI374157	2
PI374158	2
PI374159	2
PI374160	2
PI374161	2
PI374162	2
PI374163	2
PI374164	2
PI374165	2
PI374166	2
PI374167	2
PI374168	2
PI374169	2
PI374170	2
PI374171	2
PI374172	2
PI374173	2
PI374174	2
PI374175	2
PI374176	2
PI374177	2
PI374178	2
PI374179	2
PI374180	2
PI374181	2
PI374182	2
PI374183	2
PI374184	2
PI374185	2
PI374186	2
PI374187	NA
PI374188A	NA
PI374188B	NA
PI374189	NA
PI374190	NA
PI374191	NA
PI374192A	NA
PI374192B	NA
PI374193	NA
PI374194	NA
PI374195A	NA
PI374195B	NA
PI374196	NA
PI374197	NA
PI374198	NA
PI374199	NA
PI374200A	NA
PI374200B	NA
PI374200C	NA
PI374201	NA
PI374202	NA
PI374203	NA
PI374204	NA
PI374205	NA
PI374206	NA
PI374207	NA
PI374219	1
PI374220	1
PI374221	1
PI376069	2
PI376070	2
PI376843	1
PI376844	2
PI376845	2
PI377573	2
PI377574	1
PI377575	2
PI377576	1
PI377577	2
PI377578	2
PI378655	2
PI378656A	2
PI378656B	2
PI378657	2
PI378658	1
PI378659	2
PI378660A	2
PI378660B	2
PI378661	2
PI378662	2
PI378663	2
PI378664A	2
PI378664B	2
PI378664C	2
PI378665	1
PI378666	2
PI378667	2
PI378668	2
PI378669A	2
PI378669B	2
PI378669C	2
PI378669D	2
PI378670A	1
PI378670B	1
PI378671	2
PI378672	2
PI378673	1
PI378674A	2
PI378674B	2
PI378675A	2
PI378675B	2
PI378676A	1
PI378676B	1
PI378677A	2
PI378677B	2
PI378677C	2
PI378678	2
PI378679	1
PI378680A	2
PI378680B	2
PI378680C	2
PI378680D	2
PI378680E	2
PI378681	2
PI378682A	2
PI378682B	2
PI378682C	2
PI378683	2
PI378684A	2
PI378684B	2
PI378685	2
PI378686A	2
PI378686B	2
PI378687A	2
PI378687B	2
PI378688	2
PI378689	2
PI378690	2
PI378691	2
PI378692	2
PI378693A	2
PI378693B	2
PI378694	2
PI378695A	2
PI378695B	2
PI378696A	2
PI378696B	2
PI378697A	2
PI378697B	2
PI378698	2
PI378699A	2
PI378699B	2
PI378700	2
PI378701A	2
PI378701B	2
PI378702	2
PI379556	1
PI379559A	1
PI379559B	1
PI379559C	1
PI379559D	1
PI379560	2
PI379561	1
PI379562A	NA
PI379562B	NA
PI379563	2
PI379618	2
PI379619	1
PI379620	2
PI379621	2
PI379622	2
PI379623	2
PI381656	2
PI381657	2
PI381659	1
PI381660	1
PI381661	1
PI381662	2
PI381663	2
PI381664	2
PI381665	2
PI381666	2
PI381667	2
PI381668	2
PI381669	2
PI381670	2
PI381671	2
PI381672	2
PI381673	2
PI381674	2
PI381675	2
PI381676	2
PI381677	2
PI381678	2
PI381679	2
PI381680	2
PI381681	2
PI381682	1
PI381683	1
PI381684	2
PI381685	2
PI383276	1
PI383277	1
PI383278	1
PI384467	2
PI384468	2
PI384469A	2
PI384469B	2
PI384469C	2
PI384470	2
PI384471	2
PI384473	1
PI384474	2
PI385942	2
PI385943	1
PI391577	2
PI391578	1
PI391581A	1
PI391581B	1
PI391583	1
PI391584	1
PI391585	1
PI391586	1
PI391587	2
PI391588	1
PI391589A	1
PI391589B	1
PI391594	2
PI391597	1
PI393535	1
PI393537	1
PI393538	1
PI393540	1
PI393541A	1
PI393541B	1
PI393542	2
PI393543	2
PI393544	2
PI393545	2
PI393546	2
PI393547	2
PI393548	2
PI393549	2
PI393550	2
PI393551	2
PI393563	1
PI393565A	NA
PI393565B	NA
PI393999	1
PI398181	2
PI398182	2
PI398183	2
PI398184	2
PI398185	2
PI398186	1
PI398187	2
PI398188	2
PI398189	1
PI398190	2
PI398191	2
PI398192	1
PI398193	1
PI398194	1
PI398195	2
PI398196	2
PI398197	2
PI398198	2
PI398199	2
PI398200	2
PI398201	2
PI398202	2
PI398203	2
PI398204	2
PI398205	2
PI398206	2
PI398207	2
PI398208	2
PI398209	2
PI398210	2
PI398211	2
PI398212	2
PI398213	2
PI398214	2
PI398215	2
PI398216	2
PI398217	1
PI398218	2
PI398219	2
PI398220	2
PI398221	2
PI398222	2
PI398223	2
PI398224	2
PI398225	2
PI398226	2
PI398227	2
PI398228	2
PI398229	2
PI398230	2
PI398231	2
PI398232	2
PI398233	2
PI398234	2
PI398235	2
PI398236	2
PI398237	2
PI398238	2
PI398239	2
PI398240	2
PI398241	2
PI398242	1
PI398243	1
PI398244	1
PI398245	2
PI398246	2
PI398247	2
PI398248	2
PI398249	2
PI398250	2
PI398251	2
PI398252	2
PI398253	2
PI398254	2
PI398255	2
PI398256	2
PI398257	2
PI398258	1
PI398259	2
PI398260	2
PI398261	2
PI398262	2
PI398263	2
PI398264	2
PI398265	2
PI398266	2
PI398267	2
PI398268	2
PI398269	2
PI398270	NA
PI398271	NA
PI398272	2
PI398273	2
PI398274	2
PI398275	2
PI398276	2
PI398277	2
PI398278	2
PI398279	2
PI398280	2
PI398281	2
PI398282	2
PI398283	2
PI398284	1
PI398285	2
PI398286	2
PI398287	2
PI398288	2
PI398289	2
PI398290	2
PI398291	2
PI398292	2
PI398293	2
PI398294	NA
PI398295	2
PI398296	2
PI398297	2
PI398298	2
PI398299	2
PI398300	2
PI398301	2
PI398302	2
PI398303	2
PI398304	2
PI398305	2
PI398306	2
PI398307	2
PI398308	1
PI398309	2
PI398310	2
PI398311	2
PI398312	2
PI398313	2
PI398314	1
PI398315	NA
PI398316	2
PI398317	2
PI398318	2
PI398319	2
PI398320	2
PI398321	2
PI398322	2
PI398323	1
PI398324	1
PI398325	2
PI398326	2
PI398327	NA
PI398328	2
PI398329	2
PI398330	2
PI398331	2
PI398332	2
PI398333	2
PI398334	2
PI398335	2
PI398336	2
PI398337	2
PI398338	1
PI398339	1
PI398340	2
PI398341	2
PI398342	2
PI398343	2
PI398344	1
PI398345	1
PI398346	2
PI398347	2
PI398348	2
PI398349	2
PI398350	2
PI398351	2
PI398352	2
PI398353	2
PI398354	2
PI398355	2
PI398356	2
PI398357	2
PI398358	2
PI398359	2
PI398360	2
PI398361	2
PI398362	2
PI398363	2
PI398364	2
PI398365	2
PI398366	2
PI398367	2
PI398368	2
PI398369	2
PI398370	1
PI398371	2
PI398372	2
PI398373	1
PI398374	2
PI398375	2
PI398376	1
PI398377	2
PI398378	2
PI398379	2
PI398380	2
PI398381	2
PI398382	2
PI398383	2
PI398384	2
PI398385	2
PI398386	2
PI398387	2
PI398388	2
PI398389	2
PI398390	2
PI398391	2
PI398392	2
PI398393	1
PI398394	2
PI398395	2
PI398396	2
PI398397	2
PI398398	2
PI398399	2
PI398400	2
PI398401	1
PI398402	1
PI398403	1
PI398404	2
PI398405	2
PI398406	2
PI398407	2
PI398408	2
PI398409	2
PI398410	2
PI398411	2
PI398412	NA
PI398413	2
PI398414	2
PI398415	2
PI398416	2
PI398417	2
PI398418	2
PI398419	2
PI398420	2
PI398421	2
PI398422	2
PI398423	2
PI398424	2
PI398425	2
PI398426	2
PI398427	2
PI398428	2
PI398429	2
PI398430	2
PI398431	2
PI398432	1
PI398433	1
PI398434	2
PI398436	2
PI398437	2
PI398438	2
PI398439	1
PI398440	1
PI398441	1
PI398442	NA
PI398443	2
PI398444	2
PI398445	1
PI398446	2
PI398447	2
PI398448	2
PI398449	2
PI398450	2
PI398451	1
PI398452	2
PI398453	1
PI398454	1
PI398455	2
PI398456	2
PI398457	2
PI398458	1
PI398459	1
PI398460	2
PI398461	2
PI398462	2
PI398463	1
PI398464	2
PI398465	2
PI398466	2
PI398467	1
PI398468	2
PI398469	2
PI398470	2
PI398471	2
PI398472	2
PI398473	2
PI398474	2
PI398475	2
PI398476	2
PI398477	2
PI398478	2
PI398479	2
PI398480	2
PI398481	2
PI398482	2
PI398483	2
PI398484	2
PI398485	2
PI398486	2
PI398487	2
PI398488	2
PI398489	2
PI398490	2
PI398491	2
PI398492	2
PI398493	2
PI398494	1
PI398495	2
PI398496	2
PI398497	2
PI398498	2
PI398499	2
PI398500	2
PI398501	2
PI398502	1
PI398503	1
PI398504	1
PI398505	1
PI398506	2
PI398507	2
PI398508	2
PI398509	2
PI398510	2
PI398511	2
PI398512	2
PI398513	2
PI398514	2
PI398515	2
PI398516	2
PI398517	2
PI398518	1
PI398519	1
PI398520	1
PI398521	2
PI398522	2
PI398523	2
PI398524	2
PI398525	2
PI398526	2
PI398527	2
PI398528	1
PI398529	2
PI398530	2
PI398531	2
PI398532	2
PI398533	2
PI398534	2
PI398535	2
PI398536	2
PI398537	2
PI398538	2
PI398539	1
PI398540	2
PI398541	2
PI398542	1
PI398543	2
PI398544	2
PI398545	1
PI398546	1
PI398547	1
PI398548	1
PI398549	2
PI398550	2
PI398551	2
PI398552	2
PI398553	1
PI398554	1
PI398555	2
PI398556	2
PI398557	2
PI398558	2
PI398559	2
PI398560	2
PI398561	2
PI398562	2
PI398563	2
PI398564	2
PI398565	1
PI398566	2
PI398567	2
PI398568	2
PI398569	2
PI398570	1
PI398571	2
PI398572	2
PI398573	2
PI398574	2
PI398575	2
PI398576	2
PI398577	2
PI398578	2
PI398579	1
PI398580	2
PI398581	1
PI398582	2
PI398583	2
PI398584	1
PI398585	2
PI398586	2
PI398587	2
PI398588	2
PI398589	2
PI398590	2
PI398591	2
PI398592	2
PI398593	2
PI398594	2
PI398595	2
PI398596	2
PI398597	2
PI398598	2
PI398599	1
PI398600	1
PI398601	1
PI398602	2
PI398603	2
PI398604	2
PI398605	2
PI398606	2
PI398607	2
PI398608	2
PI398609	2
PI398610	2
PI398611	2
PI398612	2
PI398613	2
PI398614	2
PI398615	1
PI398616	1
PI398617	2
PI398618	2
PI398619	2
PI398620	2
PI398621	1
PI398622	2
PI398623	2
PI398624	1
PI398625	1
PI398626	2
PI398627	2
PI398628	2
PI398629	2
PI398630	2
PI398631	2
PI398632	2
PI398633	2
PI398634	2
PI398635	2
PI398636	1
PI398637	1
PI398638	1
PI398639	1
PI398640	1
PI398641	1
PI398642	2
PI398643	NA
PI398644	2
PI398646	2
PI398647	2
PI398648	2
PI398649	1
PI398650	2
PI398651	2
PI398652	2
PI398653	2
PI398654	1
PI398655	1
PI398656	2
PI398657	2
PI398658	2
PI398659	2
PI398660	1
PI398661	1
PI398662	1
PI398663	2
PI398664	2
PI398665	2
PI398666	2
PI398667	2
PI398668	2
PI398670	2
PI398671	2
PI398672	NA
PI398673	2
PI398674	2
PI398675	2
PI398676	2
PI398677	1
PI398678	1
PI398679	1
PI398680	2
PI398681	2
PI398682	2
PI398683	2
PI398684	1
PI398685	1
PI398686	1
PI398687	1
PI398688	2
PI398689	2
PI398690	2
PI398692	2
PI398693	2
PI398694	2
PI398695	1
PI398696	1
PI398697	2
PI398698	2
PI398699	2
PI398700	2
PI398701	2
PI398702	2
PI398703	2
PI398704	2
PI398705	2
PI398706	1
PI398707	2
PI398708	1
PI398709	1
PI398710	1
PI398711	1
PI398712	1
PI398713	1
PI398714	2
PI398715	2
PI398716	2
PI398717	2
PI398718	2
PI398719	2
PI398720	2
PI398721	2
PI398722	1
PI398723	2
PI398724	2
PI398725	2
PI398726	1
PI398727	1
PI398728	2
PI398729	2
PI398730	2
PI398731	2
PI398732	2
PI398733	2
PI398734	2
PI398735	2
PI398736	2
PI398737	2
PI398738	2
PI398739	2
PI398740	2
PI398741	2
PI398742	2
PI398743	2
PI398744	2
PI398745	1
PI398746	2
PI398747	2
PI398748	2
PI398749	1
PI398750	2
PI398751	1
PI398752	2
PI398753	1
PI398754	1
PI398755	2
PI398756	2
PI398757	2
PI398758	2
PI398759	2
PI398760	2
PI398761	2
PI398762	2
PI398763	2
PI398764	1
PI398765	2
PI398766	2
PI398767	2
PI398768	2
PI398769	2
PI398770	2
PI398771	2
PI398772	2
PI398773	1
PI398774	1
PI398775	1
PI398776	2
PI398777	2
PI398778	2
PI398779	2
PI398780	2
PI398781	2
PI398782	2
PI398783	2
PI398784	2
PI398785	2
PI398786	2
PI398787	2
PI398788	2
PI398789	2
PI398790	1
PI398791	1
PI398792	1
PI398793	1
PI398794	2
PI398795	2
PI398796	2
PI398797	2
PI398798	2
PI398799	2
PI398800	2
PI398801	2
PI398802	2
PI398803	2
PI398804	2
PI398805	2
PI398806	1
PI398807	2
PI398808	2
PI398809	2
PI398810	2
PI398811	2
PI398812	2
PI398813	2
PI398814	1
PI398815	2
PI398816	2
PI398817	2
PI398818	2
PI398819	2
PI398820	2
PI398821	1
PI398822	1
PI398823	2
PI398824	2
PI398825	1
PI398826	2
PI398827	2
PI398828	2
PI398829	1
PI398830	2
PI398831	1
PI398832	1
PI398833	2
PI398834	2
PI398835	2
PI398836	2
PI398837	2
PI398838	2
PI398839	2
PI398840	2
PI398841	2
PI398842	2
PI398843	2
PI398844	2
PI398845	2
PI398846	2
PI398847	2
PI398848	2
PI398849	2
PI398850	2
PI398851	1
PI398852	1
PI398853	1
PI398854	2
PI398855	2
PI398856	2
PI398857	2
PI398858	2
PI398859	1
PI398860	2
PI398861	1
PI398862	2
PI398863	2
PI398865	2
PI398866	2
PI398867	2
PI398868	2
PI398869	1
PI398870	2
PI398871	2
PI398872	2
PI398873	2
PI398874	2
PI398875	2
PI398876	2
PI398877	2
PI398878	2
PI398879	2
PI398880	2
PI398881	2
PI398882	2
PI398883	2
PI398884	2
PI398885	1
PI398886	2
PI398887	2
PI398888	2
PI398889	2
PI398890	NA
PI398891	1
PI398892	2
PI398893	2
PI398894	1
PI398895	2
PI398896	2
PI398897	1
PI398898	2
PI398899	2
PI398900	1
PI398901	1
PI398902	1
PI398903	1
PI398904	1
PI398905	2
PI398906	2
PI398907	2
PI398908	1
PI398909	1
PI398910	2
PI398911	2
PI398912	1
PI398913	1
PI398914	2
PI398915	2
PI398916	1
PI398917	1
PI398918	1
PI398919	2
PI398920	2
PI398921	2
PI398922	2
PI398923	2
PI398924	2
PI398925	2
PI398926	2
PI398927	1
PI398928	1
PI398929	2
PI398930	2
PI398931	2
PI398932	2
PI398933	1
PI398934	1
PI398935	2
PI398936	2
PI398937	2
PI398938	2
PI398939	2
PI398940	2
PI398941	2
PI398942	2
PI398943	2
PI398944	2
PI398945	2
PI398946	1
PI398947	2
PI398948	2
PI398949	2
PI398950	2
PI398951	1
PI398952	2
PI398953	2
PI398954	NA
PI398955	NA
PI398956	2
PI398957	1
PI398958	2
PI398959	2
PI398960	2
PI398961	2
PI398962	1
PI398963	1
PI398964	2
PI398965	1
PI398966	2
PI398967	2
PI398968	1
PI398969	1
PI398970	2
PI398971	1
PI398972	1
PI398973	2
PI398974	2
PI398975	2
PI398976	2
PI398977	2
PI398978	2
PI398979	2
PI398980	1
PI398981	2
PI398982	2
PI398983	2
PI398984	1
PI398985	2
PI398986	2
PI398987	2
PI398988	1
PI398989	1
PI398990	2
PI398991	2
PI398992	1
PI398993	1
PI398994	2
PI398995	2
PI398996	1
PI398997	1
PI398998	2
PI398999	2
PI399000	1
PI399001	2
PI399002	1
PI399003	1
PI399004	2
PI399005	2
PI399006	1
PI399007	2
PI399008	1
PI399009	1
PI399010	2
PI399011	2
PI399012	2
PI399013	2
PI399014	2
PI399015	2
PI399016	2
PI399017	2
PI399018	1
PI399019	1
PI399020	2
PI399021	2
PI399022	NA
PI399023	NA
PI399024	1
PI399025	2
PI399026	2
PI399027	2
PI399028	2
PI399029	1
PI399030	2
PI399031	2
PI399032	2
PI399033	2
PI399034	2
PI399035	1
PI399036	1
PI399037	2
PI399038	1
PI399039	2
PI399040	2
PI399041	2
PI399042	2
PI399043	1
PI399044	1
PI399045	1
PI399046	2
PI399047	2
PI399048	2
PI399049	2
PI399050	1
PI399051	NA
PI399052	2
PI399053	2
PI399054	2
PI399055	2
PI399056	2
PI399057	1
PI399058	1
PI399059	1
PI399060	1
PI399061	2
PI399062	2
PI399063	1
PI399064	1
PI399065	2
PI399066	2
PI399067	1
PI399068	1
PI399069	1
PI399070	2
PI399071	2
PI399072	NA
PI399073	2
PI399074	1
PI399075	2
PI399076	2
PI399077	NA
PI399078	2
PI399079	2
PI399080	2
PI399081	2
PI399082	1
PI399083	1
PI399084	1
PI399085	1
PI399086	1
PI399087	2
PI399088	2
PI399089	2
PI399090	2
PI399091	2
PI399092	2
PI399093	2
PI399094	1
PI399095	2
PI399096	1
PI399097	2
PI399098	2
PI399099	2
PI399100	2
PI399101	2
PI399102	2
PI399103	1
PI399104	2
PI399105	1
PI399106	2
PI399107	1
PI399108	1
PI399109	2
PI399110	1
PI399111	1
PI399112	2
PI399113	1
PI399114	2
PI399115	1
PI399116	1
PI399117	1
PI399118	2
PI399119	2
PI399120	2
PI399121	2
PI399122	2
PI399123	1
PI399124	1
PI399125	1
PI399126	2
PI401418	2
PI404151	2
PI404152	1
PI404153	1
PI404154	1
PI404155A	2
PI404155B	1
PI404155C	2
PI404156	1
PI404157	2
PI404158	1
PI404159	1
PI404160A	1
PI404160B	1
PI404161	1
PI404162	2
PI404163	1
PI404164	1
PI404165	2
PI404166	2
PI404167	1
PI404168	1
PI404169A	2
PI404169B	2
PI404170	2
PI404171	1
PI404172	2
PI404173A	1
PI404173B	1
PI404174	1
PI404175	2
PI404176	1
PI404177	2
PI404178	1
PI404179A	1
PI404179B	2
PI404180	1
PI404181	1
PI404182	NA
PI404183	1
PI404185	1
PI404186	2
PI404187	2
PI404188A	1
PI404188B	2
PI404189	1
PI404190	2
PI404191	1
PI404192A	1
PI404192B	1
PI404192C	1
PI404193	1
PI404194	1
PI404195	1
PI404196A	2
PI404196B	NA
PI404197	1
PI404198A	2
PI404198B	2
PI404199	1
PI405690	1
PI405691	1
PI406684	2
PI406707	2
PI406708	2
PI406709	1
PI406710	2
PI407018	2
PI407019	2
PI407020	2
PI407021	2
PI407022	2
PI407023	2
PI407024	2
PI407025	2
PI407026	2
PI407027	2
PI407028	2
PI407029	2
PI407030	2
PI407031	2
PI407032A	2
PI407032B	2
PI407033	2
PI407034	2
PI407035	2
PI407036	2
PI407037	2
PI407038	2
PI407039	2
PI407040	2
PI407041	2
PI407042	2
PI407043	2
PI407044	2
PI407045	2
PI407046	2
PI407047	2
PI407048	2
PI407049	2
PI407050	2
PI407051	2
PI407052	2
PI407053	2
PI407054	2
PI407055	2
PI407056	2
PI407057	2
PI407058	2
PI407059	2
PI407060	2
PI407061	2
PI407062	2
PI407063	2
PI407064	2
PI407065	2
PI407066	2
PI407067	2
PI407068	2
PI407069	2
PI407070	2
PI407071	2
PI407072	2
PI407073	2
PI407074	2
PI407075	2
PI407076	2
PI407077	2
PI407078	2
PI407079	2
PI407080	2
PI407081	2
PI407082	2
PI407083	2
PI407084	2
PI407085	2
PI407086	2
PI407087	2
PI407088	2
PI407089	2
PI407090	2
PI407091	2
PI407092	2
PI407093	2
PI407094	2
PI407095	2
PI407096	2
PI407097	2
PI407098	2
PI407099	2
PI407100	2
PI407101	2
PI407102	2
PI407103	2
PI407104	2
PI407105	2
PI407106	2
PI407107	2
PI407108	2
PI407109	2
PI407110	2
PI407111	2
PI407112	2
PI407113	2
PI407114	2
PI407115	2
PI407116	2
PI407117	2
PI407118	2
PI407119	2
PI407120	2
PI407121	2
PI407122	2
PI407123	2
PI407124	2
PI407125	2
PI407126	2
PI407127	2
PI407128	2
PI407129	2
PI407130	2
PI407131	2
PI407132	2
PI407133	2
PI407134	2
PI407135	2
PI407136	2
PI407137	2
PI407138	2
PI407139	2
PI407140	2
PI407141	2
PI407142	2
PI407143	2
PI407144	2
PI407145	2
PI407146	2
PI407147	2
PI407148	2
PI407149	2
PI407150	2
PI407151	2
PI407152	2
PI407153	2
PI407154	2
PI407155	2
PI407156	2
PI407157	2
PI407158	2
PI407159	2
PI407160	2
PI407161	2
PI407162	2
PI407163	2
PI407164	2
PI407165	2
PI407166	2
PI407167	2
PI407168	2
PI407169	2
PI407170	2
PI407171	2
PI407172	2
PI407173	2
PI407174	2
PI407175	2
PI407176	2
PI407177	2
PI407178	2
PI407179	2
PI407180	2
PI407181	2
PI407182	2
PI407183	2
PI407184	2
PI407185	2
PI407186	2
PI407187	2
PI407188	2
PI407189	2
PI407190	2
PI407191	2
PI407192	2
PI407193	2
PI407194	2
PI407195	2
PI407196	2
PI407197	2
PI407198	2
PI407199	2
PI407200	2
PI407201	2
PI407202	2
PI407203	2
PI407204	2
PI407205	2
PI407206	2
PI407207	2
PI407208	2
PI407209	2
PI407210	2
PI407211	2
PI407212	2
PI407213	2
PI407214	2
PI407215	2
PI407216	2
PI407217	2
PI407218	2
PI407219	2
PI407220	2
PI407221	2
PI407222	2
PI407223	2
PI407224	2
PI407225	2
PI407226	2
PI407227	2
PI407228	2
PI407229	2
PI407230	2
PI407231	2
PI407232	2
PI407233	2
PI407234	2
PI407235	2
PI407236	2
PI407237	2
PI407238	2
PI407239	2
PI407240	2
PI407241	2
PI407242	2
PI407243	2
PI407244	2
PI407245	2
PI407246	2
PI407247	2
PI407248	2
PI407249	2
PI407250	2
PI407251	2
PI407252	2
PI407253	2
PI407254	2
PI407255	2
PI407256	2
PI407257	2
PI407258	2
PI407259	2
PI407260	2
PI407261	2
PI407262	2
PI407263	2
PI407264	2
PI407265	2
PI407266	2
PI407267	2
PI407268	2
PI407269	2
PI407270	2
PI407271	2
PI407272	2
PI407273	2
PI407274	2
PI407275	2
PI407276	2
PI407277	2
PI407278	2
PI407279	2
PI407280	2
PI407281	2
PI407282	2
PI407283	2
PI407284	2
PI407285	2
PI407286	2
PI407287	2
PI407288	2
PI407289	2
PI407290	2
PI407291	2
PI407292	2
PI407293	2
